$5.80	$11.60	$29.00	$58.00	$116.00	$174.00	$290.00	$580.00	20,000.00
$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	$300.00	$600.00	18,181.82
$6.20	$12.40	$31.00	$62.00	$124.00	$186.00	$310.00	$620.00	18,181.82
$6.50	$13.00	$32.50	$65.00	$130.00	$195.00	$325.00	$650.00	18,181.82
$6.60	$13.20	$33.00	$66.00	$132.00	$198.00	$330.00	$660.00	10,000.00
$6.70	$13.40	$33.50	$67.00	$134.00	$201.00	$335.00	$670.00	20,000.00
$8.00	$16.00	$40.00	$80.00	$160.00	$240.00	$400.00	$800.00	20,000.00
$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	$500.00	$1,000.00	1,470.59
$50.00	$100.00	$250.00	$500.00	$1,000.00	$1,500.00	$2,500.00	$5,000.00	20,000.00
$1,000.00	$2,000.00	$5,000.00	$10,000.00	$20,000.00	$30,000.00	$50,000.00	$100,000.00	2,000,000.00
