$12.00	$30.00	$60.00	$120.00	$300.00	$600.00	$1,200.00	36,363.64
$12.04	$30.10	$60.20	$120.40	$301.00	$602.00	$1,204.00	666,666.67
$12.12	$30.30	$60.60	$121.20	$303.00	$606.00	$1,212.00	666,666.67
$12.20	$30.50	$61.00	$122.00	$305.00	$610.00	$1,220.00	666,666.67
$12.40	$31.00	$62.00	$124.00	$310.00	$620.00	$1,240.00	500,000.00
$12.44	$31.10	$62.20	$124.40	$311.00	$622.00	$1,244.00	666,666.67
$12.52	$31.30	$62.60	$125.20	$313.00	$626.00	$1,252.00	250,000.00
$12.60	$31.50	$63.00	$126.00	$315.00	$630.00	$1,260.00	222,222.22
$12.80	$32.00	$64.00	$128.00	$320.00	$640.00	$1,280.00	500,000.00
$13.00	$32.50	$65.00	$130.00	$325.00	$650.00	$1,300.00	500,000.00
$13.04	$32.60	$65.20	$130.40	$326.00	$652.00	$1,304.00	666,666.67
$13.20	$33.00	$66.00	$132.00	$330.00	$660.00	$1,320.00	500,000.00
$13.40	$33.50	$67.00	$134.00	$335.00	$670.00	$1,340.00	666,666.67
$13.44	$33.60	$67.20	$134.40	$336.00	$672.00	$1,344.00	666,666.67
$13.52	$33.80	$67.60	$135.20	$338.00	$676.00	$1,352.00	666,666.67
$13.60	$34.00	$68.00	$136.00	$340.00	$680.00	$1,360.00	666,666.67
$13.64	$34.10	$68.20	$136.40	$341.00	$682.00	$1,364.00	666,666.67
$13.72	$34.30	$68.60	$137.20	$343.00	$686.00	$1,372.00	666,666.67
$13.80	$34.50	$69.00	$138.00	$345.00	$690.00	$1,380.00	666,666.67
$14.00	$35.00	$70.00	$140.00	$350.00	$700.00	$1,400.00	37,735.85
$14.04	$35.10	$70.20	$140.40	$351.00	$702.00	$1,404.00	666,666.67
$14.08	$35.20	$70.40	$140.80	$352.00	$704.00	$1,408.00	400,000.00
$14.20	$35.50	$71.00	$142.00	$355.00	$710.00	$1,420.00	666,666.67
$14.24	$35.60	$71.20	$142.40	$356.00	$712.00	$1,424.00	400,000.00
$14.40	$36.00	$72.00	$144.00	$360.00	$720.00	$1,440.00	500,000.00
$14.60	$36.50	$73.00	$146.00	$365.00	$730.00	$1,460.00	250,000.00
$14.80	$37.00	$74.00	$148.00	$370.00	$740.00	$1,480.00	666,666.67
$15.00	$37.50	$75.00	$150.00	$375.00	$750.00	$1,500.00	142,857.14
$15.12	$37.80	$75.60	$151.20	$378.00	$756.00	$1,512.00	666,666.67
$15.20	$38.00	$76.00	$152.00	$380.00	$760.00	$1,520.00	666,666.67
$15.40	$38.50	$77.00	$154.00	$385.00	$770.00	$1,540.00	666,666.67
$15.60	$39.00	$78.00	$156.00	$390.00	$780.00	$1,560.00	500,000.00
$15.64	$39.10	$78.20	$156.40	$391.00	$782.00	$1,564.00	666,666.67
$15.72	$39.30	$78.60	$157.20	$393.00	$786.00	$1,572.00	666,666.67
$15.80	$39.50	$79.00	$158.00	$395.00	$790.00	$1,580.00	666,666.67
$16.00	$40.00	$80.00	$160.00	$400.00	$800.00	$1,600.00	57,142.86
$16.04	$40.10	$80.20	$160.40	$401.00	$802.00	$1,604.00	1,000,000.00
$16.12	$40.30	$80.60	$161.20	$403.00	$806.00	$1,612.00	1,000,000.00
$16.20	$40.50	$81.00	$162.00	$405.00	$810.00	$1,620.00	666,666.67
$16.24	$40.60	$81.20	$162.40	$406.00	$812.00	$1,624.00	1,000,000.00
$16.40	$41.00	$82.00	$164.00	$410.00	$820.00	$1,640.00	1,000,000.00
$16.60	$41.50	$83.00	$166.00	$415.00	$830.00	$1,660.00	1,000,000.00
$16.80	$42.00	$84.00	$168.00	$420.00	$840.00	$1,680.00	2,000,000.00
$17.00	$42.50	$85.00	$170.00	$425.00	$850.00	$1,700.00	1,000,000.00
$18.00	$45.00	$90.00	$180.00	$450.00	$900.00	$1,800.00	1,000,000.00
$19.20	$48.00	$96.00	$192.00	$480.00	$960.00	$1,920.00	2,000,000.00
$20.00	$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	285,714.29
$23.00	$57.50	$115.00	$230.00	$575.00	$1,150.00	$2,300.00	2,000,000.00
$23.60	$59.00	$118.00	$236.00	$590.00	$1,180.00	$2,360.00	2,000,000.00
$24.00	$60.00	$120.00	$240.00	$600.00	$1,200.00	$2,400.00	2,000,000.00
$30.00	$75.00	$150.00	$300.00	$750.00	$1,500.00	$3,000.00	1,000,000.00
$31.00	$77.50	$155.00	$310.00	$775.00	$1,550.00	$3,100.00	2,000,000.00
$32.00	$80.00	$160.00	$320.00	$800.00	$1,600.00	$3,200.00	2,000,000.00
$40.00	$100.00	$200.00	$400.00	$1,000.00	$2,000.00	$4,000.00	1,000,000.00
$60.00	$150.00	$300.00	$600.00	$1,500.00	$3,000.00	$6,000.00	666,666.67
$70.00	$175.00	$350.00	$700.00	$1,750.00	$3,500.00	$7,000.00	2,000,000.00
$80.00	$200.00	$400.00	$800.00	$2,000.00	$4,000.00	$8,000.00	2,000,000.00
$100.00	$250.00	$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	2,000,000.00
$102.00	$255.00	$510.00	$1,020.00	$2,550.00	$5,100.00	$10,200.00	2,000,000.00
$110.00	$275.00	$550.00	$1,100.00	$2,750.00	$5,500.00	$11,000.00	2,000,000.00
$120.00	$300.00	$600.00	$1,200.00	$3,000.00	$6,000.00	$12,000.00	2,000,000.00
$1,000.00	$2,500.00	$5,000.00	$10,000.00	$25,000.00	$50,000.00	$100,000.00	2,000,000.00
