$11.00	$22.00	$44.00	$66.00	$110.00	$220.00	$440.00	2,222.22
$12.00	$24.00	$48.00	$72.00	$120.00	$240.00	$480.00	4,000.00
$12.50	$25.00	$50.00	$75.00	$125.00	$250.00	$500.00	1,428.57
$15.00	$30.00	$60.00	$90.00	$150.00	$300.00	$600.00	655.74
$15.05	$30.10	$60.20	$90.30	$150.50	$301.00	$602.00	100,000.00
$16.65	$33.30	$66.60	$99.90	$166.50	$333.00	$666.00	10,000.00
$17.00	$34.00	$68.00	$102.00	$170.00	$340.00	$680.00	10,000.00
$17.50	$35.00	$70.00	$105.00	$175.00	$350.00	$700.00	1,600.00
$18.00	$36.00	$72.00	$108.00	$180.00	$360.00	$720.00	10,000.00
$18.30	$36.60	$73.20	$109.80	$183.00	$366.00	$732.00	10,000.00
$19.50	$39.00	$78.00	$117.00	$195.00	$390.00	$780.00	10,000.00
$20.00	$40.00	$80.00	$120.00	$200.00	$400.00	$800.00	1,481.48
$20.10	$40.20	$80.40	$120.60	$201.00	$402.00	$804.00	133,333.33
$20.20	$40.40	$80.80	$121.20	$202.00	$404.00	$808.00	66,666.67
$20.50	$41.00	$82.00	$123.00	$205.00	$410.00	$820.00	30,769.23
$22.50	$45.00	$90.00	$135.00	$225.00	$450.00	$900.00	1,666.67
$25.00	$50.00	$100.00	$150.00	$250.00	$500.00	$1,000.00	2,002.00
$25.50	$51.00	$102.00	$153.00	$255.00	$510.00	$1,020.00	20,000.00
$30.00	$60.00	$120.00	$180.00	$300.00	$600.00	$1,200.00	10,000.00
$30.45	$60.90	$121.80	$182.70	$304.50	$609.00	$1,218.00	40,000.00
$31.00	$62.00	$124.00	$186.00	$310.00	$620.00	$1,240.00	133,333.33
$36.00	$72.00	$144.00	$216.00	$360.00	$720.00	$1,440.00	20,000.00
$37.50	$75.00	$150.00	$225.00	$375.00	$750.00	$1,500.00	5,882.35
$44.00	$88.00	$176.00	$264.00	$440.00	$880.00	$1,760.00	20,000.00
$50.00	$100.00	$200.00	$300.00	$500.00	$1,000.00	$2,000.00	12,903.23
$50.10	$100.20	$200.40	$300.60	$501.00	$1,002.00	$2,004.00	133,333.33
$60.00	$120.00	$240.00	$360.00	$600.00	$1,200.00	$2,400.00	40,000.00
$75.10	$150.20	$300.40	$450.60	$751.00	$1,502.00	$3,004.00	40,000.00
$100.00	$200.00	$400.00	$600.00	$1,000.00	$2,000.00	$4,000.00	250,000.00
$100.20	$200.40	$400.80	$601.20	$1,002.00	$2,004.00	$4,008.00	40,000.00
$250.00	$500.00	$1,000.00	$1,500.00	$2,500.00	$5,000.00	$10,000.00	666,666.67
$375.00	$750.00	$1,500.00	$2,250.00	$3,750.00	$7,500.00	$15,000.00	1,000,000.00
$500.00	$1,000.00	$2,000.00	$3,000.00	$5,000.00	$10,000.00	$20,000.00	2,000,000.00
