$4.25	$8.50	$17.00	$25.50	$42.50	$85.00	$170.00	20,000.00
$4.80	$9.60	$19.20	$28.80	$48.00	$96.00	$192.00	3,225.81
$5.00	$10.00	$20.00	$30.00	$50.00	$100.00	$200.00	132.28
$5.05	$10.10	$20.20	$30.30	$50.50	$101.00	$202.00	4,444.44
$5.10	$10.20	$20.40	$30.60	$51.00	$102.00	$204.00	5,128.21
$5.15	$10.30	$20.60	$30.90	$51.50	$103.00	$206.00	4,444.44
$5.20	$10.40	$20.80	$31.20	$52.00	$104.00	$208.00	1,111.11
$5.25	$10.50	$21.00	$31.50	$52.50	$105.00	$210.00	975.61
$5.50	$11.00	$22.00	$33.00	$55.00	$110.00	$220.00	2,500.00
$5.60	$11.20	$22.40	$33.60	$56.00	$112.00	$224.00	6,666.67
$5.75	$11.50	$23.00	$34.50	$57.50	$115.00	$230.00	5,000.00
$6.00	$12.00	$24.00	$36.00	$60.00	$120.00	$240.00	1,149.43
$6.15	$12.30	$24.60	$36.90	$61.50	$123.00	$246.00	3,225.81
$6.20	$12.40	$24.80	$37.20	$62.00	$124.00	$248.00	4,000.00
$6.35	$12.70	$25.40	$38.10	$63.50	$127.00	$254.00	3,225.81
$6.40	$12.80	$25.60	$38.40	$64.00	$128.00	$256.00	3,225.81
$6.60	$13.20	$26.40	$39.60	$66.00	$132.00	$264.00	1,612.90
$6.75	$13.50	$27.00	$40.50	$67.50	$135.00	$270.00	4,000.00
$6.80	$13.60	$27.20	$40.80	$68.00	$136.00	$272.00	4,000.00
$6.90	$13.80	$27.60	$41.40	$69.00	$138.00	$276.00	4,000.00
$7.20	$14.40	$28.80	$43.20	$72.00	$144.00	$288.00	3,225.81
$7.50	$15.00	$30.00	$45.00	$75.00	$150.00	$300.00	2,000.00
$7.70	$15.40	$30.80	$46.20	$77.00	$154.00	$308.00	3,225.81
$7.85	$15.70	$31.40	$47.10	$78.50	$157.00	$314.00	3,225.81
$7.90	$15.80	$31.60	$47.40	$79.00	$158.00	$316.00	3,225.81
$7.95	$15.90	$31.80	$47.70	$79.50	$159.00	$318.00	3,225.81
$8.00	$16.00	$32.00	$48.00	$80.00	$160.00	$320.00	1,785.71
$8.10	$16.20	$32.40	$48.60	$81.00	$162.00	$324.00	3,225.81
$8.35	$16.70	$33.40	$50.10	$83.50	$167.00	$334.00	3,225.81
$8.40	$16.80	$33.60	$50.40	$84.00	$168.00	$336.00	1,075.27
$8.50	$17.00	$34.00	$51.00	$85.00	$170.00	$340.00	3,225.81
$9.00	$18.00	$36.00	$54.00	$90.00	$180.00	$360.00	4,000.00
$9.30	$18.60	$37.20	$55.80	$93.00	$186.00	$372.00	4,000.00
$9.40	$18.80	$37.60	$56.40	$94.00	$188.00	$376.00	3,225.81
$9.75	$19.50	$39.00	$58.50	$97.50	$195.00	$390.00	4,000.00
$10.00	$20.00	$40.00	$60.00	$100.00	$200.00	$400.00	2,352.94
$10.50	$21.00	$42.00	$63.00	$105.00	$210.00	$420.00	4,000.00
$10.60	$21.20	$42.40	$63.60	$106.00	$212.00	$424.00	4,000.00
$10.80	$21.60	$43.20	$64.80	$108.00	$216.00	$432.00	1,612.90
$11.40	$22.80	$45.60	$68.40	$114.00	$228.00	$456.00	3,225.81
$11.50	$23.00	$46.00	$69.00	$115.00	$230.00	$460.00	3,225.81
$12.20	$24.40	$48.80	$73.20	$122.00	$244.00	$488.00	3,225.81
$12.50	$25.00	$50.00	$75.00	$125.00	$250.00	$500.00	4,000.00
$12.80	$25.60	$51.20	$76.80	$128.00	$256.00	$512.00	3,225.81
$13.80	$27.60	$55.20	$82.80	$138.00	$276.00	$552.00	1,785.71
$14.00	$28.00	$56.00	$84.00	$140.00	$280.00	$560.00	3,225.81
$14.20	$28.40	$56.80	$85.20	$142.00	$284.00	$568.00	3,225.81
$14.40	$28.80	$57.60	$86.40	$144.00	$288.00	$576.00	3,225.81
$15.00	$30.00	$60.00	$90.00	$150.00	$300.00	$600.00	4,000.00
$15.15	$30.30	$60.60	$90.90	$151.50	$303.00	$606.00	3,225.81
$15.90	$31.80	$63.60	$95.40	$159.00	$318.00	$636.00	4,000.00
$16.20	$32.40	$64.80	$97.20	$162.00	$324.00	$648.00	4,000.00
$18.45	$36.90	$73.80	$110.70	$184.50	$369.00	$738.00	3,225.81
$18.50	$37.00	$74.00	$111.00	$185.00	$370.00	$740.00	4,000.00
$20.00	$40.00	$80.00	$120.00	$200.00	$400.00	$800.00	4,000.00
$20.20	$40.40	$80.80	$121.20	$202.00	$404.00	$808.00	3,225.81
$22.20	$44.40	$88.80	$133.20	$222.00	$444.00	$888.00	3,225.81
$22.35	$44.70	$89.40	$134.10	$223.50	$447.00	$894.00	3,225.81
$22.95	$45.90	$91.80	$137.70	$229.50	$459.00	$918.00	4,000.00
$23.80	$47.60	$95.20	$142.80	$238.00	$476.00	$952.00	3,225.81
$25.00	$50.00	$100.00	$150.00	$250.00	$500.00	$1,000.00	2,298.85
$27.75	$55.50	$111.00	$166.50	$277.50	$555.00	$1,110.00	20,000.00
$28.75	$57.50	$115.00	$172.50	$287.50	$575.00	$1,150.00	20,000.00
$29.75	$59.50	$119.00	$178.50	$297.50	$595.00	$1,190.00	20,000.00
$29.80	$59.60	$119.20	$178.80	$298.00	$596.00	$1,192.00	12,500.00
$31.05	$62.10	$124.20	$186.30	$310.50	$621.00	$1,242.00	20,000.00
$33.60	$67.20	$134.40	$201.60	$336.00	$672.00	$1,344.00	17,391.30
$39.75	$79.50	$159.00	$238.50	$397.50	$795.00	$1,590.00	20,000.00
$46.00	$92.00	$184.00	$276.00	$460.00	$920.00	$1,840.00	20,000.00
$50.00	$100.00	$200.00	$300.00	$500.00	$1,000.00	$2,000.00	66,666.67
$56.00	$112.00	$224.00	$336.00	$560.00	$1,120.00	$2,240.00	20,000.00
$100.00	$200.00	$400.00	$600.00	$1,000.00	$2,000.00	$4,000.00	133,333.33
$500.00	$1,000.00	$2,000.00	$3,000.00	$5,000.00	$10,000.00	$20,000.00	1,000,000.00
$2,500.00	$5,000.00	$10,000.00	$15,000.00	$25,000.00	$50,000.00	$100,000.00	2,000,000.00
