$1.60	$3.20	$6.40	$16.00	$32.00	$64.00	$96.00	$160.00	9,090.91
$1.65	$3.30	$6.60	$16.50	$33.00	$66.00	$99.00	$165.00	20,000.00
$1.70	$3.40	$6.80	$17.00	$34.00	$68.00	$102.00	$170.00	133,333.33
$1.75	$3.50	$7.00	$17.50	$35.00	$70.00	$105.00	$175.00	800
$1.80	$3.60	$7.20	$18.00	$36.00	$72.00	$108.00	$180.00	200,000.00
$1.85	$3.70	$7.40	$18.50	$37.00	$74.00	$111.00	$185.00	20,000.00
$2.00	$4.00	$8.00	$20.00	$40.00	$80.00	$120.00	$200.00	9,523.81
$2.05	$4.10	$8.20	$20.50	$41.00	$82.00	$123.00	$205.00	18,181.82
$2.10	$4.20	$8.40	$21.00	$42.00	$84.00	$126.00	$210.00	6,250.00
$2.20	$4.40	$8.80	$22.00	$44.00	$88.00	$132.00	$220.00	1,818.18
$2.25	$4.50	$9.00	$22.50	$45.00	$90.00	$135.00	$225.00	10,000.00
$2.30	$4.60	$9.20	$23.00	$46.00	$92.00	$138.00	$230.00	18,181.82
$2.35	$4.70	$9.40	$23.50	$47.00	$94.00	$141.00	$235.00	20,000.00
$2.40	$4.80	$9.60	$24.00	$48.00	$96.00	$144.00	$240.00	20,000.00
$2.45	$4.90	$9.80	$24.50	$49.00	$98.00	$147.00	$245.00	400,000.00
$2.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	$250.00	424.63
$2.55	$5.10	$10.20	$25.50	$51.00	$102.00	$153.00	$255.00	33,333.33
$2.60	$5.20	$10.40	$26.00	$52.00	$104.00	$156.00	$260.00	2,000.00
$2.65	$5.30	$10.60	$26.50	$53.00	$106.00	$159.00	$265.00	66,666.67
$2.70	$5.40	$10.80	$27.00	$54.00	$108.00	$162.00	$270.00	200,000.00
$2.75	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	$275.00	18,181.82
$2.85	$5.70	$11.40	$28.50	$57.00	$114.00	$171.00	$285.00	400,000.00
$2.90	$5.80	$11.60	$29.00	$58.00	$116.00	$174.00	$290.00	100,000.00
$3.00	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	$300.00	768.94
$3.05	$6.10	$12.20	$30.50	$61.00	$122.00	$183.00	$305.00	200,000.00
$3.15	$6.30	$12.60	$31.50	$63.00	$126.00	$189.00	$315.00	200,000.00
$3.30	$6.60	$13.20	$33.00	$66.00	$132.00	$198.00	$330.00	4,000.00
$3.35	$6.70	$13.40	$33.50	$67.00	$134.00	$201.00	$335.00	6,666.67
$3.40	$6.80	$13.60	$34.00	$68.00	$136.00	$204.00	$340.00	20,000.00
$3.45	$6.90	$13.80	$34.50	$69.00	$138.00	$207.00	$345.00	200,000.00
$3.50	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	$350.00	10,000.00
$3.60	$7.20	$14.40	$36.00	$72.00	$144.00	$216.00	$360.00	20,000.00
$3.65	$7.30	$14.60	$36.50	$73.00	$146.00	$219.00	$365.00	400,000.00
$3.70	$7.40	$14.80	$37.00	$74.00	$148.00	$222.00	$370.00	33,333.33
$3.75	$7.50	$15.00	$37.50	$75.00	$150.00	$225.00	$375.00	7,407.41
$3.85	$7.70	$15.40	$38.50	$77.00	$154.00	$231.00	$385.00	4,000.00
$3.95	$7.90	$15.80	$39.50	$79.00	$158.00	$237.00	$395.00	400,000.00
$4.00	$8.00	$16.00	$40.00	$80.00	$160.00	$240.00	$400.00	1,290.32
$4.05	$8.10	$16.20	$40.50	$81.00	$162.00	$243.00	$405.00	18,181.82
$4.25	$8.50	$17.00	$42.50	$85.00	$170.00	$255.00	$425.00	3,030.30
$4.30	$8.60	$17.20	$43.00	$86.00	$172.00	$258.00	$430.00	400,000.00
$4.45	$8.90	$17.80	$44.50	$89.00	$178.00	$267.00	$445.00	18,181.82
$4.50	$9.00	$18.00	$45.00	$90.00	$180.00	$270.00	$450.00	5,000.00
$4.55	$9.10	$18.20	$45.50	$91.00	$182.00	$273.00	$455.00	9,523.81
$4.70	$9.40	$18.80	$47.00	$94.00	$188.00	$282.00	$470.00	18,181.82
$4.95	$9.90	$19.80	$49.50	$99.00	$198.00	$297.00	$495.00	20,000.00
$5.00	$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	$500.00	527.29
$5.05	$10.10	$20.20	$50.50	$101.00	$202.00	$303.00	$505.00	4,444.44
$5.10	$10.20	$20.40	$51.00	$102.00	$204.00	$306.00	$510.00	10,000.00
$5.15	$10.30	$20.60	$51.50	$103.00	$206.00	$309.00	$515.00	20,000.00
$5.20	$10.40	$20.80	$52.00	$104.00	$208.00	$312.00	$520.00	20,000.00
$5.25	$10.50	$21.00	$52.50	$105.00	$210.00	$315.00	$525.00	20,000.00
$5.30	$10.60	$21.20	$53.00	$106.00	$212.00	$318.00	$530.00	4,000.00
$5.50	$11.00	$22.00	$55.00	$110.00	$220.00	$330.00	$550.00	40,000.00
$5.55	$11.10	$22.20	$55.50	$111.00	$222.00	$333.00	$555.00	40,000.00
$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	$360.00	$600.00	5,714.29
$6.05	$12.10	$24.20	$60.50	$121.00	$242.00	$363.00	$605.00	2,500.00
$6.10	$12.20	$24.40	$61.00	$122.00	$244.00	$366.00	$610.00	40,000.00
$6.15	$12.30	$24.60	$61.50	$123.00	$246.00	$369.00	$615.00	10,000.00
$6.20	$12.40	$24.80	$62.00	$124.00	$248.00	$372.00	$620.00	18,181.82
$6.25	$12.50	$25.00	$62.50	$125.00	$250.00	$375.00	$625.00	2,500.00
$6.30	$12.60	$25.20	$63.00	$126.00	$252.00	$378.00	$630.00	33,333.33
$6.40	$12.80	$25.60	$64.00	$128.00	$256.00	$384.00	$640.00	3,636.36
$6.45	$12.90	$25.80	$64.50	$129.00	$258.00	$387.00	$645.00	20,000.00
$6.60	$13.20	$26.40	$66.00	$132.00	$264.00	$396.00	$660.00	200,000.00
$6.65	$13.30	$26.60	$66.50	$133.00	$266.00	$399.00	$665.00	20,000.00
$6.70	$13.40	$26.80	$67.00	$134.00	$268.00	$402.00	$670.00	10,000.00
$7.00	$14.00	$28.00	$70.00	$140.00	$280.00	$420.00	$700.00	40,000.00
$7.30	$14.60	$29.20	$73.00	$146.00	$292.00	$438.00	$730.00	2,500.00
$7.40	$14.80	$29.60	$74.00	$148.00	$296.00	$444.00	$740.00	200,000.00
$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	$450.00	$750.00	428.08
$7.55	$15.10	$30.20	$75.50	$151.00	$302.00	$453.00	$755.00	2,857.14
$7.60	$15.20	$30.40	$76.00	$152.00	$304.00	$456.00	$760.00	20,000.00
$7.70	$15.40	$30.80	$77.00	$154.00	$308.00	$462.00	$770.00	2,500.00
$7.75	$15.50	$31.00	$77.50	$155.00	$310.00	$465.00	$775.00	6,666.67
$7.80	$15.60	$31.20	$78.00	$156.00	$312.00	$468.00	$780.00	2,666.67
$7.85	$15.70	$31.40	$78.50	$157.00	$314.00	$471.00	$785.00	20,000.00
$7.95	$15.90	$31.80	$79.50	$159.00	$318.00	$477.00	$795.00	6,666.67
$8.05	$16.10	$32.20	$80.50	$161.00	$322.00	$483.00	$805.00	10,000.00
$8.10	$16.20	$32.40	$81.00	$162.00	$324.00	$486.00	$810.00	20,000.00
$8.15	$16.30	$32.60	$81.50	$163.00	$326.00	$489.00	$815.00	20,000.00
$8.20	$16.40	$32.80	$82.00	$164.00	$328.00	$492.00	$820.00	6,666.67
$8.25	$16.50	$33.00	$82.50	$165.00	$330.00	$495.00	$825.00	20,000.00
$8.35	$16.70	$33.40	$83.50	$167.00	$334.00	$501.00	$835.00	20,000.00
$8.40	$16.80	$33.60	$84.00	$168.00	$336.00	$504.00	$840.00	7,692.31
$8.45	$16.90	$33.80	$84.50	$169.00	$338.00	$507.00	$845.00	3,333.33
$8.50	$17.00	$34.00	$85.00	$170.00	$340.00	$510.00	$850.00	20,000.00
$8.65	$17.30	$34.60	$86.50	$173.00	$346.00	$519.00	$865.00	2,500.00
$8.70	$17.40	$34.80	$87.00	$174.00	$348.00	$522.00	$870.00	4,000.00
$8.75	$17.50	$35.00	$87.50	$175.00	$350.00	$525.00	$875.00	4,000.00
$8.80	$17.60	$35.20	$88.00	$176.00	$352.00	$528.00	$880.00	40,000.00
$8.85	$17.70	$35.40	$88.50	$177.00	$354.00	$531.00	$885.00	18,181.82
$9.05	$18.10	$36.20	$90.50	$181.00	$362.00	$543.00	$905.00	20,000.00
$9.10	$18.20	$36.40	$91.00	$182.00	$364.00	$546.00	$910.00	10,000.00
$9.20	$18.40	$36.80	$92.00	$184.00	$368.00	$552.00	$920.00	16,666.67
$9.40	$18.80	$37.60	$94.00	$188.00	$376.00	$564.00	$940.00	5,555.56
$9.45	$18.90	$37.80	$94.50	$189.00	$378.00	$567.00	$945.00	200,000.00
$9.70	$19.40	$38.80	$97.00	$194.00	$388.00	$582.00	$970.00	10,000.00
$9.80	$19.60	$39.20	$98.00	$196.00	$392.00	$588.00	$980.00	20,000.00
$10.00	$20.00	$40.00	$100.00	$200.00	$400.00	$600.00	$1,000.00	423.01
$10.05	$20.10	$40.20	$100.50	$201.00	$402.00	$603.00	$1,005.00	3,333.33
$10.20	$20.40	$40.80	$102.00	$204.00	$408.00	$612.00	$1,020.00	10,000.00
$10.25	$20.50	$41.00	$102.50	$205.00	$410.00	$615.00	$1,025.00	20,000.00
$10.30	$20.60	$41.20	$103.00	$206.00	$412.00	$618.00	$1,030.00	5,000.00
$10.50	$21.00	$42.00	$105.00	$210.00	$420.00	$630.00	$1,050.00	6,451.61
$10.65	$21.30	$42.60	$106.50	$213.00	$426.00	$639.00	$1,065.00	6,666.67
$10.75	$21.50	$43.00	$107.50	$215.00	$430.00	$645.00	$1,075.00	6,666.67
$10.80	$21.60	$43.20	$108.00	$216.00	$432.00	$648.00	$1,080.00	8,000.00
$11.00	$22.00	$44.00	$110.00	$220.00	$440.00	$660.00	$1,100.00	20,000.00
$11.20	$22.40	$44.80	$112.00	$224.00	$448.00	$672.00	$1,120.00	20,000.00
$11.25	$22.50	$45.00	$112.50	$225.00	$450.00	$675.00	$1,125.00	28,571.43
$11.30	$22.60	$45.20	$113.00	$226.00	$452.00	$678.00	$1,130.00	10,000.00
$11.35	$22.70	$45.40	$113.50	$227.00	$454.00	$681.00	$1,135.00	20,000.00
$11.40	$22.80	$45.60	$114.00	$228.00	$456.00	$684.00	$1,140.00	8,000.00
$11.50	$23.00	$46.00	$115.00	$230.00	$460.00	$690.00	$1,150.00	20,000.00
$11.55	$23.10	$46.20	$115.50	$231.00	$462.00	$693.00	$1,155.00	2,222.22
$11.70	$23.40	$46.80	$117.00	$234.00	$468.00	$702.00	$1,170.00	200,000.00
$11.85	$23.70	$47.40	$118.50	$237.00	$474.00	$711.00	$1,185.00	20,000.00
$12.00	$24.00	$48.00	$120.00	$240.00	$480.00	$720.00	$1,200.00	33,333.33
$12.10	$24.20	$48.40	$121.00	$242.00	$484.00	$726.00	$1,210.00	3,960.40
$12.20	$24.40	$48.80	$122.00	$244.00	$488.00	$732.00	$1,220.00	200,000.00
$12.40	$24.80	$49.60	$124.00	$248.00	$496.00	$744.00	$1,240.00	40,000.00
$12.50	$25.00	$50.00	$125.00	$250.00	$500.00	$750.00	$1,250.00	444.44
$12.55	$25.10	$50.20	$125.50	$251.00	$502.00	$753.00	$1,255.00	6,666.67
$12.60	$25.20	$50.40	$126.00	$252.00	$504.00	$756.00	$1,260.00	4,878.05
$12.80	$25.60	$51.20	$128.00	$256.00	$512.00	$768.00	$1,280.00	6,250.00
$12.95	$25.90	$51.80	$129.50	$259.00	$518.00	$777.00	$1,295.00	2,176.28
$13.05	$26.10	$52.20	$130.50	$261.00	$522.00	$783.00	$1,305.00	20,000.00
$13.25	$26.50	$53.00	$132.50	$265.00	$530.00	$795.00	$1,325.00	9,523.81
$13.30	$26.60	$53.20	$133.00	$266.00	$532.00	$798.00	$1,330.00	20,000.00
$13.35	$26.70	$53.40	$133.50	$267.00	$534.00	$801.00	$1,335.00	10,000.00
$13.50	$27.00	$54.00	$135.00	$270.00	$540.00	$810.00	$1,350.00	100,000.00
$13.55	$27.10	$54.20	$135.50	$271.00	$542.00	$813.00	$1,355.00	4,444.44
$13.65	$27.30	$54.60	$136.50	$273.00	$546.00	$819.00	$1,365.00	4,000.00
$13.70	$27.40	$54.80	$137.00	$274.00	$548.00	$822.00	$1,370.00	4,000.00
$13.75	$27.50	$55.00	$137.50	$275.00	$550.00	$825.00	$1,375.00	3,921.57
$13.80	$27.60	$55.20	$138.00	$276.00	$552.00	$828.00	$1,380.00	5,000.00
$14.00	$28.00	$56.00	$140.00	$280.00	$560.00	$840.00	$1,400.00	200,000.00
$14.40	$28.80	$57.60	$144.00	$288.00	$576.00	$864.00	$1,440.00	10,000.00
$14.45	$28.90	$57.80	$144.50	$289.00	$578.00	$867.00	$1,445.00	6,666.67
$14.60	$29.20	$58.40	$146.00	$292.00	$584.00	$876.00	$1,460.00	200,000.00
$14.95	$29.90	$59.80	$149.50	$299.00	$598.00	$897.00	$1,495.00	6,666.67
$15.00	$30.00	$60.00	$150.00	$300.00	$600.00	$900.00	$1,500.00	793.65
$15.10	$30.20	$60.40	$151.00	$302.00	$604.00	$906.00	$1,510.00	20,000.00
$15.25	$30.50	$61.00	$152.50	$305.00	$610.00	$915.00	$1,525.00	200,000.00
$15.50	$31.00	$62.00	$155.00	$310.00	$620.00	$930.00	$1,550.00	200,000.00
$15.60	$31.20	$62.40	$156.00	$312.00	$624.00	$936.00	$1,560.00	10,000.00
$15.75	$31.50	$63.00	$157.50	$315.00	$630.00	$945.00	$1,575.00	33,333.33
$16.00	$32.00	$64.00	$160.00	$320.00	$640.00	$960.00	$1,600.00	133,333.33
$16.10	$32.20	$64.40	$161.00	$322.00	$644.00	$966.00	$1,610.00	20,000.00
$16.20	$32.40	$64.80	$162.00	$324.00	$648.00	$972.00	$1,620.00	200,000.00
$16.35	$32.70	$65.40	$163.50	$327.00	$654.00	$981.00	$1,635.00	20,000.00
$16.40	$32.80	$65.60	$164.00	$328.00	$656.00	$984.00	$1,640.00	10,000.00
$16.50	$33.00	$66.00	$165.00	$330.00	$660.00	$990.00	$1,650.00	2,105.26
$16.60	$33.20	$66.40	$166.00	$332.00	$664.00	$996.00	$1,660.00	20,000.00
$17.00	$34.00	$68.00	$170.00	$340.00	$680.00	$1,020.00	$1,700.00	20,000.00
$17.50	$35.00	$70.00	$175.00	$350.00	$700.00	$1,050.00	$1,750.00	20,000.00
$17.65	$35.30	$70.60	$176.50	$353.00	$706.00	$1,059.00	$1,765.00	10,000.00
$17.70	$35.40	$70.80	$177.00	$354.00	$708.00	$1,062.00	$1,770.00	20,000.00
$17.90	$35.80	$71.60	$179.00	$358.00	$716.00	$1,074.00	$1,790.00	20,000.00
$18.00	$36.00	$72.00	$180.00	$360.00	$720.00	$1,080.00	$1,800.00	400,000.00
$18.45	$36.90	$73.80	$184.50	$369.00	$738.00	$1,107.00	$1,845.00	200,000.00
$18.75	$37.50	$75.00	$187.50	$375.00	$750.00	$1,125.00	$1,875.00	10,000.00
$18.80	$37.60	$75.20	$188.00	$376.00	$752.00	$1,128.00	$1,880.00	200,000.00
$19.20	$38.40	$76.80	$192.00	$384.00	$768.00	$1,152.00	$1,920.00	100,000.00
$19.80	$39.60	$79.20	$198.00	$396.00	$792.00	$1,188.00	$1,980.00	200,000.00
$20.00	$40.00	$80.00	$200.00	$400.00	$800.00	$1,200.00	$2,000.00	20,000.00
$20.10	$40.20	$80.40	$201.00	$402.00	$804.00	$1,206.00	$2,010.00	200,000.00
$20.25	$40.50	$81.00	$202.50	$405.00	$810.00	$1,215.00	$2,025.00	33,333.33
$20.35	$40.70	$81.40	$203.50	$407.00	$814.00	$1,221.00	$2,035.00	5,714.29
$20.40	$40.80	$81.60	$204.00	$408.00	$816.00	$1,224.00	$2,040.00	200,000.00
$20.75	$41.50	$83.00	$207.50	$415.00	$830.00	$1,245.00	$2,075.00	200,000.00
$20.85	$41.70	$83.40	$208.50	$417.00	$834.00	$1,251.00	$2,085.00	12,500.00
$21.00	$42.00	$84.00	$210.00	$420.00	$840.00	$1,260.00	$2,100.00	400,000.00
$21.10	$42.20	$84.40	$211.00	$422.00	$844.00	$1,266.00	$2,110.00	33,333.33
$21.35	$42.70	$85.40	$213.50	$427.00	$854.00	$1,281.00	$2,135.00	18,181.82
$21.50	$43.00	$86.00	$215.00	$430.00	$860.00	$1,290.00	$2,150.00	200,000.00
$21.60	$43.20	$86.40	$216.00	$432.00	$864.00	$1,296.00	$2,160.00	200,000.00
$22.05	$44.10	$88.20	$220.50	$441.00	$882.00	$1,323.00	$2,205.00	200,000.00
$23.10	$46.20	$92.40	$231.00	$462.00	$924.00	$1,386.00	$2,310.00	400,000.00
$25.00	$50.00	$100.00	$250.00	$500.00	$1,000.00	$1,500.00	$2,500.00	1,899.34
$25.05	$50.10	$100.20	$250.50	$501.00	$1,002.00	$1,503.00	$2,505.00	200,000.00
$25.25	$50.50	$101.00	$252.50	$505.00	$1,010.00	$1,515.00	$2,525.00	40,000.00
$26.25	$52.50	$105.00	$262.50	$525.00	$1,050.00	$1,575.00	$2,625.00	16,666.67
$26.65	$53.30	$106.60	$266.50	$533.00	$1,066.00	$1,599.00	$2,665.00	400,000.00
$26.75	$53.50	$107.00	$267.50	$535.00	$1,070.00	$1,605.00	$2,675.00	20,000.00
$27.30	$54.60	$109.20	$273.00	$546.00	$1,092.00	$1,638.00	$2,730.00	18,181.82
$27.75	$55.50	$111.00	$277.50	$555.00	$1,110.00	$1,665.00	$2,775.00	200,000.00
$29.40	$58.80	$117.60	$294.00	$588.00	$1,176.00	$1,764.00	$2,940.00	400,000.00
$29.60	$59.20	$118.40	$296.00	$592.00	$1,184.00	$1,776.00	$2,960.00	200,000.00
$30.50	$61.00	$122.00	$305.00	$610.00	$1,220.00	$1,830.00	$3,050.00	40,000.00
$30.60	$61.20	$122.40	$306.00	$612.00	$1,224.00	$1,836.00	$3,060.00	400,000.00
$31.20	$62.40	$124.80	$312.00	$624.00	$1,248.00	$1,872.00	$3,120.00	400,000.00
$31.30	$62.60	$125.20	$313.00	$626.00	$1,252.00	$1,878.00	$3,130.00	400,000.00
$32.30	$64.60	$129.20	$323.00	$646.00	$1,292.00	$1,938.00	$3,230.00	400,000.00
$33.00	$66.00	$132.00	$330.00	$660.00	$1,320.00	$1,980.00	$3,300.00	400,000.00
$34.15	$68.30	$136.60	$341.50	$683.00	$1,366.00	$2,049.00	$3,415.00	200,000.00
$34.85	$69.70	$139.40	$348.50	$697.00	$1,394.00	$2,091.00	$3,485.00	400,000.00
$35.00	$70.00	$140.00	$350.00	$700.00	$1,400.00	$2,100.00	$3,500.00	400,000.00
$35.40	$70.80	$141.60	$354.00	$708.00	$1,416.00	$2,124.00	$3,540.00	200,000.00
$36.00	$72.00	$144.00	$360.00	$720.00	$1,440.00	$2,160.00	$3,600.00	400,000.00
$36.60	$73.20	$146.40	$366.00	$732.00	$1,464.00	$2,196.00	$3,660.00	200,000.00
$38.25	$76.50	$153.00	$382.50	$765.00	$1,530.00	$2,295.00	$3,825.00	400,000.00
$42.75	$85.50	$171.00	$427.50	$855.00	$1,710.00	$2,565.00	$4,275.00	400,000.00
$44.40	$88.80	$177.60	$444.00	$888.00	$1,776.00	$2,664.00	$4,440.00	400,000.00
$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	$3,000.00	$5,000.00	18,018.02
$50.05	$100.10	$200.20	$500.50	$1,001.00	$2,002.00	$3,003.00	$5,005.00	20,000.00
$50.10	$100.20	$200.40	$501.00	$1,002.00	$2,004.00	$3,006.00	$5,010.00	1,000,000.00
$50.55	$101.10	$202.20	$505.50	$1,011.00	$2,022.00	$3,033.00	$5,055.00	20,000.00
$51.75	$103.50	$207.00	$517.50	$1,035.00	$2,070.00	$3,105.00	$5,175.00	200,000.00
$52.00	$104.00	$208.00	$520.00	$1,040.00	$2,080.00	$3,120.00	$5,200.00	200,000.00
$53.70	$107.40	$214.80	$537.00	$1,074.00	$2,148.00	$3,222.00	$5,370.00	200,000.00
$56.90	$113.80	$227.60	$569.00	$1,138.00	$2,276.00	$3,414.00	$5,690.00	200,000.00
$75.40	$150.80	$301.60	$754.00	$1,508.00	$3,016.00	$4,524.00	$7,540.00	400,000.00
$300.00	$600.00	$1,200.00	$3,000.00	$6,000.00	$12,000.00	$18,000.00	$30,000.00	1,000,000.00
