$7.10	$14.20	$28.40	$42.60	$71.00	$142.00	$284.00	2,000.00
$7.15	$14.30	$28.60	$42.90	$71.50	$143.00	$286.00	20,000.00
$7.50	$15.00	$30.00	$45.00	$75.00	$150.00	$300.00	1,492.54
$7.65	$15.30	$30.60	$45.90	$76.50	$153.00	$306.00	2,352.94
$7.70	$15.40	$30.80	$46.20	$77.00	$154.00	$308.00	8,000.00
$8.00	$16.00	$32.00	$48.00	$80.00	$160.00	$320.00	1,492.54
$8.15	$16.30	$32.60	$48.90	$81.50	$163.00	$326.00	2,666.67
$8.50	$17.00	$34.00	$51.00	$85.00	$170.00	$340.00	1,492.54
$8.55	$17.10	$34.20	$51.30	$85.50	$171.00	$342.00	5,000.00
$8.65	$17.30	$34.60	$51.90	$86.50	$173.00	$346.00	2,666.67
$8.85	$17.70	$35.40	$53.10	$88.50	$177.00	$354.00	3,703.70
$9.00	$18.00	$36.00	$54.00	$90.00	$180.00	$360.00	1,492.54
$9.15	$18.30	$36.60	$54.90	$91.50	$183.00	$366.00	2,666.67
$9.50	$19.00	$38.00	$57.00	$95.00	$190.00	$380.00	11,111.11
$9.65	$19.30	$38.60	$57.90	$96.50	$193.00	$386.00	2,666.67
$10.00	$20.00	$40.00	$60.00	$100.00	$200.00	$400.00	740.74
$10.15	$20.30	$40.60	$60.90	$101.50	$203.00	$406.00	2,666.67
$10.35	$20.70	$41.40	$62.10	$103.50	$207.00	$414.00	11,111.11
$10.50	$21.00	$42.00	$63.00	$105.00	$210.00	$420.00	1,666.67
$10.85	$21.70	$43.40	$65.10	$108.50	$217.00	$434.00	2,666.67
$11.00	$22.00	$44.00	$66.00	$110.00	$220.00	$440.00	10,000.00
$11.35	$22.70	$45.40	$68.10	$113.50	$227.00	$454.00	2,666.67
$11.50	$23.00	$46.00	$69.00	$115.00	$230.00	$460.00	10,526.32
$11.85	$23.70	$47.40	$71.10	$118.50	$237.00	$474.00	2,666.67
$12.00	$24.00	$48.00	$72.00	$120.00	$240.00	$480.00	6,896.55
$12.10	$24.20	$48.40	$72.60	$121.00	$242.00	$484.00	4,000.00
$12.35	$24.70	$49.40	$74.10	$123.50	$247.00	$494.00	1,333.33
$12.50	$25.00	$50.00	$75.00	$125.00	$250.00	$500.00	6,896.55
$12.85	$25.70	$51.40	$77.10	$128.50	$257.00	$514.00	1,333.33
$13.00	$26.00	$52.00	$78.00	$130.00	$260.00	$520.00	6,896.55
$13.10	$26.20	$52.40	$78.60	$131.00	$262.00	$524.00	4,000.00
$13.35	$26.70	$53.40	$80.10	$133.50	$267.00	$534.00	1,333.33
$13.50	$27.00	$54.00	$81.00	$135.00	$270.00	$540.00	20,000.00
$13.85	$27.70	$55.40	$83.10	$138.50	$277.00	$554.00	2,666.67
$14.00	$28.00	$56.00	$84.00	$140.00	$280.00	$560.00	20,000.00
$14.35	$28.70	$57.40	$86.10	$143.50	$287.00	$574.00	2,666.67
$14.50	$29.00	$58.00	$87.00	$145.00	$290.00	$580.00	20,000.00
$15.00	$30.00	$60.00	$90.00	$150.00	$300.00	$600.00	2,739.73
$15.50	$31.00	$62.00	$93.00	$155.00	$310.00	$620.00	25,000.00
$15.60	$31.20	$62.40	$93.60	$156.00	$312.00	$624.00	20,000.00
$16.00	$32.00	$64.00	$96.00	$160.00	$320.00	$640.00	25,000.00
$16.10	$32.20	$64.40	$96.60	$161.00	$322.00	$644.00	20,000.00
$16.50	$33.00	$66.00	$99.00	$165.00	$330.00	$660.00	25,000.00
$16.60	$33.20	$66.40	$99.60	$166.00	$332.00	$664.00	3,333.33
$17.00	$34.00	$68.00	$102.00	$170.00	$340.00	$680.00	41,666.67
$17.10	$34.20	$68.40	$102.60	$171.00	$342.00	$684.00	3,333.33
$17.50	$35.00	$70.00	$105.00	$175.00	$350.00	$700.00	41,666.67
$17.60	$35.20	$70.40	$105.60	$176.00	$352.00	$704.00	4,000.00
$17.70	$35.40	$70.80	$106.20	$177.00	$354.00	$708.00	2,000.00
$18.10	$36.20	$72.40	$108.60	$181.00	$362.00	$724.00	4,000.00
$18.60	$37.20	$74.40	$111.60	$186.00	$372.00	$744.00	4,000.00
$25.00	$50.00	$100.00	$150.00	$250.00	$500.00	$1,000.00	11,764.71
$50.00	$100.00	$200.00	$300.00	$500.00	$1,000.00	$2,000.00	11,428.57
$100.00	$200.00	$400.00	$600.00	$1,000.00	$2,000.00	$4,000.00	285,714.29
$2,500.00	$5,000.00	$10,000.00	$15,000.00	$25,000.00	$50,000.00	$100,000.00	2,000,000.00
