$2.40	$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	1,418.44
$2.44	$6.10	$12.20	$24.40	$61.00	$122.00	$244.00	20,000.00
$2.48	$6.20	$12.40	$24.80	$62.00	$124.00	$248.00	10,000.00
$2.50	$6.25	$12.50	$25.00	$62.50	$125.00	$250.00	10,000.00
$2.60	$6.50	$13.00	$26.00	$65.00	$130.00	$260.00	1,666.67
$2.66	$6.65	$13.30	$26.60	$66.50	$133.00	$266.00	11,428.57
$2.68	$6.70	$13.40	$26.80	$67.00	$134.00	$268.00	4,000.00
$2.78	$6.95	$13.90	$27.80	$69.50	$139.00	$278.00	20,000.00
$2.80	$7.00	$14.00	$28.00	$70.00	$140.00	$280.00	500
$2.98	$7.45	$14.90	$29.80	$74.50	$149.00	$298.00	20,000.00
$3.00	$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	1,754.39
$3.08	$7.70	$15.40	$30.80	$77.00	$154.00	$308.00	4,000.00
$3.10	$7.75	$15.50	$31.00	$77.50	$155.00	$310.00	26,666.67
$3.12	$7.80	$15.60	$31.20	$78.00	$156.00	$312.00	20,000.00
$3.20	$8.00	$16.00	$32.00	$80.00	$160.00	$320.00	2,857.14
$3.40	$8.50	$17.00	$34.00	$85.00	$170.00	$340.00	476.19
$3.46	$8.65	$17.30	$34.60	$86.50	$173.00	$346.00	20,000.00
$3.60	$9.00	$18.00	$36.00	$90.00	$180.00	$360.00	4,000.00
$3.70	$9.25	$18.50	$37.00	$92.50	$185.00	$370.00	4,000.00
$3.78	$9.45	$18.90	$37.80	$94.50	$189.00	$378.00	2,962.96
$3.80	$9.50	$19.00	$38.00	$95.00	$190.00	$380.00	2,500.00
$3.84	$9.60	$19.20	$38.40	$96.00	$192.00	$384.00	1,333.33
$3.92	$9.80	$19.60	$39.20	$98.00	$196.00	$392.00	4,000.00
$4.00	$10.00	$20.00	$40.00	$100.00	$200.00	$400.00	442.48
$4.20	$10.50	$21.00	$42.00	$105.00	$210.00	$420.00	481.93
$4.24	$10.60	$21.20	$42.40	$106.00	$212.00	$424.00	200,000.00
$4.40	$11.00	$22.00	$44.00	$110.00	$220.00	$440.00	20,000.00
$4.60	$11.50	$23.00	$46.00	$115.00	$230.00	$460.00	2,500.00
$4.66	$11.65	$23.30	$46.60	$116.50	$233.00	$466.00	200,000.00
$4.76	$11.90	$23.80	$47.60	$119.00	$238.00	$476.00	8,000.00
$4.80	$12.00	$24.00	$48.00	$120.00	$240.00	$480.00	784.31
$5.00	$12.50	$25.00	$50.00	$125.00	$250.00	$500.00	4,000.00
$5.10	$12.75	$25.50	$51.00	$127.50	$255.00	$510.00	8,000.00
$5.20	$13.00	$26.00	$52.00	$130.00	$260.00	$520.00	1,250.00
$5.28	$13.20	$26.40	$52.80	$132.00	$264.00	$528.00	13,333.33
$5.40	$13.50	$27.00	$54.00	$135.00	$270.00	$540.00	8,000.00
$5.42	$13.55	$27.10	$54.20	$135.50	$271.00	$542.00	200,000.00
$5.44	$13.60	$27.20	$54.40	$136.00	$272.00	$544.00	200,000.00
$5.46	$13.65	$27.30	$54.60	$136.50	$273.00	$546.00	400,000.00
$6.00	$15.00	$30.00	$60.00	$150.00	$300.00	$600.00	2,352.94
$6.20	$15.50	$31.00	$62.00	$155.00	$310.00	$620.00	2,857.14
$6.28	$15.70	$31.40	$62.80	$157.00	$314.00	$628.00	200,000.00
$6.36	$15.90	$31.80	$63.60	$159.00	$318.00	$636.00	13,333.33
$7.00	$17.50	$35.00	$70.00	$175.00	$350.00	$700.00	6,666.67
$7.20	$18.00	$36.00	$72.00	$180.00	$360.00	$720.00	3,333.33
$7.36	$18.40	$36.80	$73.60	$184.00	$368.00	$736.00	100,000.00
$7.42	$18.55	$37.10	$74.20	$185.50	$371.00	$742.00	100,000.00
$7.70	$19.25	$38.50	$77.00	$192.50	$385.00	$770.00	13,333.33
$7.80	$19.50	$39.00	$78.00	$195.00	$390.00	$780.00	10,000.00
$8.00	$20.00	$40.00	$80.00	$200.00	$400.00	$800.00	5,714.29
$8.10	$20.25	$40.50	$81.00	$202.50	$405.00	$810.00	6,666.67
$8.20	$20.50	$41.00	$82.00	$205.00	$410.00	$820.00	2,857.14
$9.20	$23.00	$46.00	$92.00	$230.00	$460.00	$920.00	20,000.00
$9.60	$24.00	$48.00	$96.00	$240.00	$480.00	$960.00	7,407.41
$9.92	$24.80	$49.60	$99.20	$248.00	$496.00	$992.00	13,333.33
$10.00	$25.00	$50.00	$100.00	$250.00	$500.00	$1,000.00	9,090.91
$10.20	$25.50	$51.00	$102.00	$255.00	$510.00	$1,020.00	50,000.00
$10.30	$25.75	$51.50	$103.00	$257.50	$515.00	$1,030.00	100,000.00
$10.72	$26.80	$53.60	$107.20	$268.00	$536.00	$1,072.00	100,000.00
$11.00	$27.50	$55.00	$110.00	$275.00	$550.00	$1,100.00	8,000.00
$12.00	$30.00	$60.00	$120.00	$300.00	$600.00	$1,200.00	285,714.29
$12.20	$30.50	$61.00	$122.00	$305.00	$610.00	$1,220.00	100,000.00
$12.40	$31.00	$62.00	$124.00	$310.00	$620.00	$1,240.00	13,333.33
$14.00	$35.00	$70.00	$140.00	$350.00	$700.00	$1,400.00	50,000.00
$14.08	$35.20	$70.40	$140.80	$352.00	$704.00	$1,408.00	100,000.00
$14.40	$36.00	$72.00	$144.00	$360.00	$720.00	$1,440.00	50,000.00
$15.00	$37.50	$75.00	$150.00	$375.00	$750.00	$1,500.00	19,047.62
$16.20	$40.50	$81.00	$162.00	$405.00	$810.00	$1,620.00	25,000.00
$17.00	$42.50	$85.00	$170.00	$425.00	$850.00	$1,700.00	100,000.00
$17.28	$43.20	$86.40	$172.80	$432.00	$864.00	$1,728.00	100,000.00
$17.60	$44.00	$88.00	$176.00	$440.00	$880.00	$1,760.00	100,000.00
$18.60	$46.50	$93.00	$186.00	$465.00	$930.00	$1,860.00	100,000.00
$20.00	$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	222,222.22
$20.40	$51.00	$102.00	$204.00	$510.00	$1,020.00	$2,040.00	1,000,000.00
$20.80	$52.00	$104.00	$208.00	$520.00	$1,040.00	$2,080.00	1,000,000.00
$22.00	$55.00	$110.00	$220.00	$550.00	$1,100.00	$2,200.00	66,666.67
$22.32	$55.80	$111.60	$223.20	$558.00	$1,116.00	$2,232.00	1,000,000.00
$24.00	$60.00	$120.00	$240.00	$600.00	$1,200.00	$2,400.00	500,000.00
$26.04	$65.10	$130.20	$260.40	$651.00	$1,302.00	$2,604.00	1,000,000.00
$26.46	$66.15	$132.30	$264.60	$661.50	$1,323.00	$2,646.00	1,000,000.00
$26.80	$67.00	$134.00	$268.00	$670.00	$1,340.00	$2,680.00	1,000,000.00
$28.56	$71.40	$142.80	$285.60	$714.00	$1,428.00	$2,856.00	1,000,000.00
$29.40	$73.50	$147.00	$294.00	$735.00	$1,470.00	$2,940.00	1,000,000.00
$30.00	$75.00	$150.00	$300.00	$750.00	$1,500.00	$3,000.00	500,000.00
$31.36	$78.40	$156.80	$313.60	$784.00	$1,568.00	$3,136.00	1,000,000.00
$32.30	$80.75	$161.50	$323.00	$807.50	$1,615.00	$3,230.00	1,000,000.00
$33.60	$84.00	$168.00	$336.00	$840.00	$1,680.00	$3,360.00	1,000,000.00
$36.40	$91.00	$182.00	$364.00	$910.00	$1,820.00	$3,640.00	1,000,000.00
$40.00	$100.00	$200.00	$400.00	$1,000.00	$2,000.00	$4,000.00	666,666.67
$40.80	$102.00	$204.00	$408.00	$1,020.00	$2,040.00	$4,080.00	1,000,000.00
$41.20	$103.00	$206.00	$412.00	$1,030.00	$2,060.00	$4,120.00	1,000,000.00
$100.00	$250.00	$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	1,000,000.00
$1,000.00	$2,500.00	$5,000.00	$10,000.00	$25,000.00	$50,000.00	$100,000.00	2,000,000.00
